international_ID;Charger station;Location;approx coordinates;Power;evse_uid;evse_id
SWE_75101;Circle K Ulricehamn Trucks;Vist Kyrkväg 1, Ulricehamn;"57°48'47.7""""N 13°25'9.9""""E";400 kW DC;e13ae021-9468-44ec-b953-d7bfbca0fb44;SE*CKE*E17631*2
SWE_75117;Circle K Ljungby Nyponvägen Trucks;Nyponvägen 3, Ljungby;"56°48'45.2""""N 13°54'36.9""""E";350 kW DC;c820cb69-f59a-4b68-bee5-6ef30836f2fd;SE*CKE*E7490*1
SWE_75117;Circle K Ljungby Nyponvägen Trucks;Nyponvägen 3, Ljungby;"56°48'45.2""""N 13°54'36.9""""E";350 kW DC;d403c7ab-8e30-4224-8988-7bf2837a3bac;SE*CKE*E7489*2
SWE_75117;Circle K Ljungby Nyponvägen Trucks;Nyponvägen 3, Ljungby;"56°48'45.2""""N 13°54'36.9""""E";350 kW DC;ebbde1b1-2494-4cf6-9645-791d80c2f310;SE*CKE*E7489*1
SWE_75117;Circle K Ljungby Nyponvägen Trucks;Nyponvägen 3, Ljungby;"56°48'45.2""""N 13°54'36.9""""E";350 kW DC;fa2bfa0e-8f66-486f-8581-eb2dd0ff711c;SE*CKE*E7490*2
SWE_54456;Rifil Höör Lastbil;Verkstadsgatan 2B, Höör;"55°56'19.0""""N 13°33'17.3""""E";400 kW DC;SE*VIR*E285402;SE*VIR*E285402
SWE_54456;Rifil Höör Lastbil;Verkstadsgatan 2B, Höör;"55°56'19.0""""N 13°33'17.3""""E";400 kW DC;SE*VIR*E285403;SE*VIR*E285403
SWE_39925;OKQ8 Truck Umeå Mineralvägen;Mineralvägen None, Umeå;"63°48'40.6""""N 20°19'39.7""""E";400 kW DC;SE*OKV*E267817;SE*OKV*E267817
SWE_39925;OKQ8 Truck Umeå Mineralvägen;Mineralvägen None, Umeå;"63°48'40.6""""N 20°19'39.7""""E";400 kW DC;SE*OKV*E267818;SE*OKV*E267818
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;096d87cd-090e-4271-b4d5-7b4dd99de32b;SE*CKE*E17542*1
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;3a2d9148-a036-4d8a-b9c4-993cc1df23aa;SE*CKE*E17542*2
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;83ac0c27-fc22-478f-a670-2fdb0239ada5;SE*CKE*E17540*2
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";1000 KW DC;8d4b3163-5e35-4e78-be79-d7721de7cf6c;SE*CKE*E42251*1
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;cf935b05-4b22-4070-8bce-bd20b6c74bfc;SE*CKE*E17541*1
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;e65ca34d-0009-48ea-a066-ce2d38f229b6;SE*CKE*E17541*2
SWE_75122;Circle K Järna Trucks;Håknäs 1, Järna;"59°5'20.2""""N 17°36'8.1""""E";400 kW DC;ec8e758f-e166-4b5e-bafe-744295a17dd1;SE*CKE*E17540*1
SWE_53865;OKQ8 Truck Hisings Backa Importgatan 22;Importgatan 22, Hisings Backa;"57°45'12.7""""N 11°59'38.9""""E";400 kW DC;SE*OKV*E268064;SE*OKV*E268064
SWE_53865;OKQ8 Truck Hisings Backa Importgatan 22;Importgatan 22, Hisings Backa;"57°45'12.7""""N 11°59'38.9""""E";400 kW DC;SE*OKV*E268077;SE*OKV*E268077
SWE_53865;OKQ8 Truck Hisings Backa Importgatan 22;Importgatan 22, Hisings Backa;"57°45'12.7""""N 11°59'38.9""""E";400 kW DC;SE*OKV*E268104;SE*OKV*E268104
SWE_53865;OKQ8 Truck Hisings Backa Importgatan 22;Importgatan 22, Hisings Backa;"57°45'12.7""""N 11°59'38.9""""E";400 kW DC;SE*OKV*E268348;SE*OKV*E268348
SWE_077123;Circle K Borås Viared Trucks;VIARED None, Borås;"57°41'56.3""""N 12°49'13.8""""E";400 kW DC;0d798b28-516e-4353-841c-f04832266a7b;SE*CKE*E49435*1
SWE_077123;Circle K Borås Viared Trucks;VIARED None, Borås;"57°41'56.3""""N 12°49'13.8""""E";400 kW DC;c17772a4-e5b6-49e4-ae7e-fc530336040e;SE*CKE*E49434*2
SWE_077123;Circle K Borås Viared Trucks;VIARED None, Borås;"57°41'56.3""""N 12°49'13.8""""E";400 kW DC;d2703e7c-8d83-4fc5-9d83-5f22ce24a98d;SE*CKE*E49434*1
SWE_077123;Circle K Borås Viared Trucks;VIARED None, Borås;"57°41'56.3""""N 12°49'13.8""""E";400 kW DC;e7a9b221-cb36-482d-a057-f87df975f4e8;SE*CKE*E49435*2
SWE_38667;OKQ8 Truck Halmstad;Laholmsvägen 206, Halmstad;"56°39'19.6""""N 12°53'58.7""""E";350 kW DC;SE*OKV*E219200;SE*OKV*E219200
SWE_38667;OKQ8 Truck Halmstad;Laholmsvägen 206, Halmstad;"56°39'19.6""""N 12°53'58.7""""E";350 kW DC;SE*OKV*E219201;SE*OKV*E219201
SWE_40378;OKQ8 Truck Borås Prognosgatan 5;Prognosgatan 5, Borås;"57°41'14.7""""N 12°48'24.4""""E";350 kW DC;SE*OKV*E242371;SE*OKV*E242371
SWE_40378;OKQ8 Truck Borås Prognosgatan 5;Prognosgatan 5, Borås;"57°41'14.7""""N 12°48'24.4""""E";350 kW DC;SE*OKV*E242372;SE*OKV*E242372
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";500 kW DC;0cd049d0-83bb-4f02-a665-08dbcfd87d74;SE*CNE*E23440
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";350 kW DC;1b48893b-243a-4f4e-f95e-08dd7cba94a2;SE*CNE*E49468
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";350 kW DC;26b9d333-e9f4-4727-94e4-08dd7cba9451;SE*CNE*E49465
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";500 kW DC;4a9d29d2-9b75-46f7-a65b-08dbcfd87d74;SE*CNE*E23438
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";400 kW DC;5e42d369-cb78-485f-a648-08dbcfd87d74;SE*CNE*E23437
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";400 kW DC;7d769568-0061-485e-a634-08dbcfd87d74;SE*CNE*E23436
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";500 kW DC;856e16aa-4bd9-4ed9-a66b-08dbcfd87d74;SE*CNE*E23441
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";350 kW DC;bbded3e0-1217-49fd-b8c4-08dd7cba9472;SE*CNE*E49466
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";350 kW DC;d5733b54-3fee-46a7-5d30-08dd7cba948c;SE*CNE*E49467
SWE_31307;Jula Falköping Terminal DC;Energigatan 4, Falköping;"58°11'6.3""""N 13°34'22.1""""E";500 kW DC;da3c1807-6f2e-4ab5-a660-08dbcfd87d74;SE*CNE*E23439
SWE_75107;Circle K Uddevalla Hogstorp Trucks;Hogstorp 249 E6 None, Uddevalla;"58°23'38.6""""N 11°45'24.1""""E";400 kW DC;2437f576-e5c8-4221-831d-8773ec13a33a;SE*CKE*E33625*1
SWE_75107;Circle K Uddevalla Hogstorp Trucks;Hogstorp 249 E6 None, Uddevalla;"58°23'38.6""""N 11°45'24.1""""E";400 kW DC;63b21b88-bfa2-428b-ad61-e014d3dcf150;SE*CKE*E33626*2
SWE_75107;Circle K Uddevalla Hogstorp Trucks;Hogstorp 249 E6 None, Uddevalla;"58°23'38.6""""N 11°45'24.1""""E";400 kW DC;6dc307ca-ae88-4dbb-a5ca-be249237743d;SE*CKE*E33626*1
SWE_75107;Circle K Uddevalla Hogstorp Trucks;Hogstorp 249 E6 None, Uddevalla;"58°23'38.6""""N 11°45'24.1""""E";400 kW DC;d97b49b4-e5b4-4ead-a5aa-f44010453617;SE*CKE*E33625*2
SWE_38673;OKQ8 Truck Norrtälje Görlavägen 1;Görlavägen 1, Norrtälje;"59°44'21.4""""N 18°41'24.3""""E";350 kW DC;SE*OKV*E233865;SE*OKV*E233865
SWE_38673;OKQ8 Truck Norrtälje Görlavägen 1;Görlavägen 1, Norrtälje;"59°44'21.4""""N 18°41'24.3""""E";350 kW DC;SE*OKV*E233866;SE*OKV*E233866
SWE_51735;Västerslätt - Umeå Energi;Godsvägen 12, Umeå;"63°51'19.4""""N 20°12'58.7""""E";350 kW DC;4556b8ef-a0f2-47d2-b4c5-0c87403eec20;Uttag 1 [VOLTIVA_06944]
SWE_51735;Västerslätt - Umeå Energi;Godsvägen 12, Umeå;"63°51'19.4""""N 20°12'58.7""""E";350 kW DC;788a92ab-4841-48be-a126-127605bc3b7b;Uttag 3 [VOLTIVA_06945]
SWE_51735;Västerslätt - Umeå Energi;Godsvägen 12, Umeå;"63°51'19.4""""N 20°12'58.7""""E";350 kW DC;825aaa5f-a646-4315-b942-ae13e42b6b9f;Uttag 4 [VOLTIVA_06945]
SWE_51735;Västerslätt - Umeå Energi;Godsvägen 12, Umeå;"63°51'19.4""""N 20°12'58.7""""E";350 kW DC;e24ae080-25d4-4117-8421-dc6f46a47917;Uttag 2 [VOLTIVA_06944]
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;61833edf74ac63539e0da99060aa2bee;SE*VAT*ET365*PL1*2023*003*1
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;b58b965f832d6bf9529d1c78a36e188e;SE*VAT*ET365*PL1*2023*003*2
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;bb5c79e00f6ee1456a3f4c14e8ae4ee8;SE*VAT*ET365*PL1*2423*008*2
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;cd26c26103cd2a61940fef82b7f27158;SE*VAT*ET365*PL1*1723*011*1
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;d1f3b2fb4dee2e39171ba40877bdd7c2;SE*VAT*ET365*PL1*1723*011*2
SWE_41152;Vattenfall - Lastbil - Västerängsvägen 22;Vattenfall - Lastbil - Västerängsvägen 22, Mariestad;"58°41'4.0""""N 13°50'26.6""""E";350 kW DC;d7c712d12d5d4028c69f984e75ebaabb;SE*VAT*ET365*PL1*2423*008*1
SWE_70336;Ängelholm Transportgatan | GITO;Transportgatan 4, Ängelholm;"56°14'50.6""""N 12°53'36.8""""E";400 kW DC;c-jWZCbdnpv7z;SE*GTO*EjWZCbdnpv7z
SWE_70336;Ängelholm Transportgatan | GITO;Transportgatan 4, Ängelholm;"56°14'50.6""""N 12°53'36.8""""E";400 kW DC;c-qud5QwFJrDm;SE*GTO*Equd5QwFJrDm
SWE_70336;Ängelholm Transportgatan | GITO;Transportgatan 4, Ängelholm;"56°14'50.6""""N 12°53'36.8""""E";400 kW DC;p-G1Kbta7Dlwg;SE*GTO*EG1Kbta7Dlwg
SWE_70336;Ängelholm Transportgatan | GITO;Transportgatan 4, Ängelholm;"56°14'50.6""""N 12°53'36.8""""E";400 kW DC;p-mZQkSNdRI5p;SE*GTO*EmZQkSNdRI5p
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";300 kW DC;4177494;SE*EIN*E4177494
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";400 kW DC;4177495;SE*EIN*E4177495
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";400 kW DC;4177497;SE*EIN*E4177497
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";400 kW DC;4177500;SE*EIN*E4177500
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";300 kW DC;4177501;SE*EIN*E4177501
SWE_72061;Eskilstuna Einride Station;Propellervägen 7, Eskilstuna;"59°21'47.2""""N 16°41'14.3""""E";400 kW DC;4177502;SE*EIN*E4177502
SWE_38674;OKQ8 Truck Lidköping Björkhagsgatan;Björkhagsgatan 5, Lidköping;"58°29'30.5""""N 13°11'28.6""""E";350 kW DC;SE*OKV*E241204;SE*OKV*E241204
SWE_38674;OKQ8 Truck Lidköping Björkhagsgatan;Björkhagsgatan 5, Lidköping;"58°29'30.5""""N 13°11'28.6""""E";350 kW DC;SE*OKV*E241205;SE*OKV*E241205
SWE_73519;Risträsk publik snabbladdning;Risträskberget None, Lycksele;"64°44'11.3""""N 17°24'43.8""""E";100 kW - 500VDC max 200A;6434bddc-ce57-48d3-9d17-08de1d06399f;SE*CNE*E59286
SWE_73519;Risträsk publik snabbladdning;Risträskberget None, Lycksele;"64°44'11.3""""N 17°24'43.8""""E";100 kW - 500VDC max 200A;ad376f53-d66f-4afa-9d0a-08de1d06399f;SE*CNE*E59285
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280943;SE*VIR*E280943
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280944;SE*VIR*E280944
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280961;SE*VIR*E280961
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280962;SE*VIR*E280962
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280963;SE*VIR*E280963
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280964;SE*VIR*E280964
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280965;SE*VIR*E280965
SWE_49016;Rifil Perstorp;Verkstadsgatan 3B, Perstorp;"56°8'1.8""""N 13°23'17.0""""E";400 kW DC;SE*VIR*E280966;SE*VIR*E280966
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";400 kW DC;3919df2e-23a6-4b29-9580-62f921d58094;SE*CKE*E46817*1
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";350 kW DC;3a053adc-22ff-43ee-aabc-e6be67ceee42;SE*CKE*E7486*1
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";400 kW DC;405392a0-ae31-463b-b495-0c280e53c3cf;SE*CKE*E46817*2
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";350 kW DC;88733990-7dee-4cc4-bb58-a5e408cacad0;SE*CKE*E7485*1
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";400 kW DC;89214104-5789-4a18-9243-78e61755aa94;SE*CKE*E46818*1
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";350 kW DC;8c892ee8-e1ca-4eaa-bde9-896164d8e3c7;SE*CKE*E7486*2
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";400 kW DC;d22a32c6-3898-4890-9377-1d22bce8e21c;SE*CKE*E46818*2
SWE_75102;Circle K Varberg Nord Trucks;Gunnestorpsvägen 2, Varberg;"57°10'4.8""""N 12°16'34.3""""E";350 kW DC;d411157a-2d58-4741-a874-c799023cfb94;SE*CKE*E7485*2
SWE_38874;OKQ8 Truck Jordbro Haninge;Dåntorpsvägen 7, Jordbro;"59°8'45.1""""N 18°7'12.7""""E";350 kW DC;SE*OKV*E260383;SE*OKV*E260383
SWE_38874;OKQ8 Truck Jordbro Haninge;Dåntorpsvägen 7, Jordbro;"59°8'45.1""""N 18°7'12.7""""E";350 kW DC;SE*OKV*E260384;SE*OKV*E260384
SWE_38874;OKQ8 Truck Jordbro Haninge;Dåntorpsvägen 7, Jordbro;"59°8'45.1""""N 18°7'12.7""""E";350 kW DC;SE*OKV*E260411;SE*OKV*E260411
SWE_38874;OKQ8 Truck Jordbro Haninge;Dåntorpsvägen 7, Jordbro;"59°8'45.1""""N 18°7'12.7""""E";350 kW DC;SE*OKV*E260412;SE*OKV*E260412
SWE_076587;Melleruds Handel | GITO;Hantverkargatan 3, Mellerud;"58°42'11.8""""N 12°26'56.4""""E";350 kW DC;c-kJCeUnF6H5X;SE*GTO*EkJCeUnF6H5X
SWE_076587;Melleruds Handel | GITO;Hantverkargatan 3, Mellerud;"58°42'11.8""""N 12°26'56.4""""E";350 kW DC;c-L2oqciK4hTG;SE*GTO*EL2oqciK4hTG
SWE_076587;Melleruds Handel | GITO;Hantverkargatan 3, Mellerud;"58°42'11.8""""N 12°26'56.4""""E";350 kW DC;c-Me1TvN09usE;SE*GTO*EMe1TvN09usE
SWE_076587;Melleruds Handel | GITO;Hantverkargatan 3, Mellerud;"58°42'11.8""""N 12°26'56.4""""E";350 kW DC;c-wtKNPrs9LSC;SE*GTO*EwtKNPrs9LSC
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307501;SE*IOY*E307501
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307502;SE*IOY*E307502
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307503;SE*IOY*E307503
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307504;SE*IOY*E307504
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307505;SE*IOY*E307505
SWE_55208;IONITY Jävre;Jävrevägen 200, Jävrebyn;"65°8'35.2""""N 21°30'15.4""""E";350 kW DC;SE*IOY*E307506;SE*IOY*E307506
SWE_21499;E00407 E00431  Falutorget;Falutorget None, Göteborg;"57°43'3.3""""N 11°58'52.6""""E";150 kW DC;4c4bb0730a5c4113b0d46100;SE*GOE*E00407
SWE_21499;E00407 E00431  Falutorget;Falutorget None, Göteborg;"57°43'3.3""""N 11°58'52.6""""E";150 kW DC;544d721b4d19441fbb1d698a;SE*GOE*E00431
SWE_38843;OKQ8 Truck Malmö Ljusterögatan 8;Ljusterögatan 8, Malmö;"55°37'40.5""""N 13°1'43.8""""E";350 kW DC;SE*OKV*E264023;SE*OKV*E264023
SWE_38843;OKQ8 Truck Malmö Ljusterögatan 8;Ljusterögatan 8, Malmö;"55°37'40.5""""N 13°1'43.8""""E";350 kW DC;SE*OKV*E264024;SE*OKV*E264024
SWE_38768;OKQ8 Truck Västerås Omformargatan 1;Omformargatan 1, Västerås;"59°38'51.0""""N 16°34'3.8""""E";350 kW DC;SE*OKV*E267858;SE*OKV*E267858
SWE_38768;OKQ8 Truck Västerås Omformargatan 1;Omformargatan 1, Västerås;"59°38'51.0""""N 16°34'3.8""""E";350 kW DC;SE*OKV*E267859;SE*OKV*E267859
SWE_38662;OKQ8 Truck Skellefteå Nöppelbergsvägen 1;Nöppelbergsvägen 1, Skellefteå;"64°45'45.5""""N 21°0'7.4""""E";350 kW DC;SE*OKV*E234186;SE*OKV*E234186
SWE_38662;OKQ8 Truck Skellefteå Nöppelbergsvägen 1;Nöppelbergsvägen 1, Skellefteå;"64°45'45.5""""N 21°0'7.4""""E";350 kW DC;SE*OKV*E234187;SE*OKV*E234187
SWE_28792;Stockarydsterminalen 1.1;Terminalvägen 7, Vetlanda;"57°18'52.5""""N 14°34'38.5""""E";400 kW DC;SE*EDR*E251173;SE*EDR*E251173
SWE_28792;Stockarydsterminalen 1.1;Terminalvägen 7, Vetlanda;"57°18'52.5""""N 14°34'38.5""""E";400 kW DC;SE*EDR*E251174;SE*EDR*E251174
SWE_28792;Stockarydsterminalen 1.1;Terminalvägen 7, Vetlanda;"57°18'52.5""""N 14°34'38.5""""E";400 kW DC;SE*EDR*E251180;SE*EDR*E251180
SWE_28792;Stockarydsterminalen 1.1;Terminalvägen 7, Vetlanda;"57°18'52.5""""N 14°34'38.5""""E";400 kW DC;SE*EDR*E251181;SE*EDR*E251181
SWE_38669;OKQ8 Truck Skellefteå Tjärnvägen 7;Tjärnvägen 7, Skellefteå;"64°43'49.8""""N 20°58'22.7""""E";350 kW DC;SE*OKQ*E240602;SE*OKV*E240602
SWE_38669;OKQ8 Truck Skellefteå Tjärnvägen 7;Tjärnvägen 7, Skellefteå;"64°43'49.8""""N 20°58'22.7""""E";350 kW DC;SE*OKQ*E240603;SE*OKV*E240603
SWE_49503;Nordemans Bil Lycksele;Umevägen 5, Lycksele;"64°35'20.4""""N 18°41'35.7""""E";350 kW DC;SE*VIR*E215422;SE*VIR*E215422
SWE_49503;Nordemans Bil Lycksele;Umevägen 5, Lycksele;"64°35'20.4""""N 18°41'35.7""""E";350 kW DC;SE*VIR*E215423;SE*VIR*E215423
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";350 kW DC;SE*IOY*E303701;SE*IOY*E303701
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";350 kW DC;SE*IOY*E303702;SE*IOY*E303702
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";350 kW DC;SE*IOY*E303703;SE*IOY*E303703
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";250 kW DC;SE*IOY*E303704;SE*IOY*E303704
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";250 kW DC;SE*IOY*E303705;SE*IOY*E303705
SWE_69058;IONITY Kristianstad;Ringvägen 22, Kristianstad;"56°1'24.1""""N 14°10'25.4""""E";250 kW DC;SE*IOY*E303706;SE*IOY*E303706
SWE_38660;OKQ8 Truck Jönköping Kraftgatan 13;Kraftgatan 13, Jönköping;"57°44'48.4""""N 14°9'43.1""""E";350 kW DC;SE*OKV*E232717;SE*OKV*E232717
SWE_38660;OKQ8 Truck Jönköping Kraftgatan 13;Kraftgatan 13, Jönköping;"57°44'48.4""""N 14°9'43.1""""E";350 kW DC;SE*OKV*E232718;SE*OKV*E232718
SWE_38664;OKQ8 Truck Mora Tallvägen 8;Tallvägen 8, Mora;"61°1'16.1""""N 14°35'29.7""""E";350 kW DC;SE*OKV*E243915;SE*OKV*E243915
SWE_38664;OKQ8 Truck Mora Tallvägen 8;Tallvägen 8, Mora;"61°1'16.1""""N 14°35'29.7""""E";350 kW DC;SE*OKV*E243916;SE*OKV*E243916
SWE_41479;OKQ8 Truck Vänersborg;Stampgatan 14, Vänersborg;"58°20'20.9""""N 12°14'28.9""""E";350 kW DC;SE*OKV*E273042;SE*OKV*E273042
SWE_41479;OKQ8 Truck Vänersborg;Stampgatan 14, Vänersborg;"58°20'20.9""""N 12°14'28.9""""E";350 kW DC;SE*OKV*E273043;SE*OKV*E273043
SWE_75121;Circle K Jönköping Hyltena Trucks;Hyltena 50, Jönköping;"57°39'57.5""""N 14°10'56.7""""E";350 kW DC;0c7ec24f-8a1c-465f-94e0-153e61274ac0;SE*CKE*E7488*2
SWE_75121;Circle K Jönköping Hyltena Trucks;Hyltena 50, Jönköping;"57°39'57.5""""N 14°10'56.7""""E";350 kW DC;5784d214-db14-41a3-ad81-fb02b0c06617;SE*CKE*E7488*1
SWE_75121;Circle K Jönköping Hyltena Trucks;Hyltena 50, Jönköping;"57°39'57.5""""N 14°10'56.7""""E";350 kW DC;68f611b8-7280-44ef-973b-22f940843715;SE*CKE*E7487*1
SWE_75121;Circle K Jönköping Hyltena Trucks;Hyltena 50, Jönköping;"57°39'57.5""""N 14°10'56.7""""E";350 kW DC;ee903a0a-4d1c-4833-b58f-463190e58509;SE*CKE*E7487*2
SWE_75105;Circle K Helsingborg Ättekulla Trucks;Rusthållsgatan 51, Helsingborg;"56°1'1.1""""N 12°45'31.4""""E";400 kW DC;90766d52-5e4d-4116-a0d6-5829e5627078;SE*CKE*E17302*2
SWE_75105;Circle K Helsingborg Ättekulla Trucks;Rusthållsgatan 51, Helsingborg;"56°1'1.1""""N 12°45'31.4""""E";400 kW DC;bb85b5bb-4e45-41a2-8781-52562b3c5ba5;SE*CKE*E17302*1
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;0558f07c-9939-4d80-b25e-e30981d54463;SE*PRM*EGB*452554*08
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;3737a329-739a-4a94-b10b-0870900b02e9;SE*PRM*EGB*452554*07
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;39a3d8ff-ec6b-45ef-8c7e-7a6a95b6bfa6;SE*PRM*EGB*452552*03
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;52957c2d-e8bf-4a05-a9e0-ce1d182ac2d6;SE*PRM*EGB*452553*05
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;85e5c79c-1212-413c-a115-2d2b6e425117;SE*PRM*EGB*452552*04
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;c141df52-64a6-4258-81d6-8c5b9c0254ff;SE*PRM*EGB*452553*06
